1.3
0.9
1.4
0.7
1.6
0.8
0.8
0.5
1.3
1.0
0.9
0.9
2.0
0.4
0.6
0.7
1.4
0.4
1.6
0.8
1.0
0.7
0.7
1.5
1.1
1.2
1.3
0.6
0.7
