178.6
166.4
184.9
156.8
194.5
162.1
162.1
148.8
183.6
170.3
164.4
160.5
209.6
143.2
151.8
160.3
186.8
146.4
190.4
160.2
167.9
153.4
160.9
185.7
177.8
176
177.6
154.5
158
