1.0
1.3
1.1
0.8
0.6
0.8
1.1
0.7
1.9
1.6
1.2
1.1
0.7
0.7
0.7
1.1
1.1
1.5
0.8
0.8
1.1
1.4
0.5
0.9
0.8
0.8
1.1
0.7
1.2
