169.5
183.2
175.1
163.5
150.5
157.6
171.7
155.5
196.5
184.5
172.9
173.4
160.5
159.5
162
173.4
173.1
193.2
158.9
159.9
172.7
185.7
151.7
166.4
161.1
169.1
180.1
156.9
181.6
