194.5
164.6
142.2
150.3
190.6
158
162.1
167.8
179.8
169.2
163.5
166.7
185.8
154.7
168.3
162.2
155.6
159.1
153.1
164.9
207
167.3
175.5
145.6
173.4
157.7
180.3
177.9
179.2
